run	V(vout+)-V(vout-)
1.432000000000000e+003	-5.584331e-001
1.433000000000000e+003	-6.668544e-002
1.434000000000000e+003	-2.316015e-001
1.435000000000000e+003	-5.580852e-001
1.436000000000000e+003	-2.241755e-001
1.437000000000000e+003	-6.475489e-001
1.438000000000000e+003	-8.776093e-002
1.439000000000000e+003	1.843297e-001
1.440000000000000e+003	-2.919395e-001
1.441000000000000e+003	2.102625e-001
1.442000000000000e+003	-2.896807e-001
1.443000000000000e+003	-3.660607e-001
1.444000000000000e+003	1.168523e-001
1.445000000000000e+003	1.576731e-001
1.446000000000000e+003	-2.496481e-003
1.447000000000000e+003	8.706927e-002
1.448000000000000e+003	-4.100466e-002
1.449000000000000e+003	3.318961e-001
1.450000000000000e+003	5.727401e-001
1.451000000000000e+003	-2.103486e-001
1.452000000000000e+003	4.050095e-001
1.453000000000000e+003	3.390837e-002
1.454000000000000e+003	3.017373e-001
1.455000000000000e+003	-5.144577e-001
1.456000000000000e+003	2.409966e-001
1.457000000000000e+003	-2.098467e-001
1.458000000000000e+003	-2.246659e-001
1.459000000000000e+003	-4.656672e-002
1.460000000000000e+003	4.139900e-003
1.461000000000000e+003	4.781396e-001
1.462000000000000e+003	3.762176e-001
1.463000000000000e+003	4.069686e-001
1.464000000000000e+003	6.272156e-001
1.465000000000000e+003	-2.122164e-001
1.466000000000000e+003	2.469304e-001
1.467000000000000e+003	8.130264e-002
1.468000000000000e+003	-3.501613e-001
1.469000000000000e+003	2.828743e-001
1.470000000000000e+003	1.516275e-001
1.471000000000000e+003	3.464055e-001
1.472000000000000e+003	2.151227e-001
1.473000000000000e+003	2.729015e-001
1.474000000000000e+003	3.292878e-001
1.475000000000000e+003	2.092428e-001
1.476000000000000e+003	-3.035047e-001
1.477000000000000e+003	-4.495096e-002
1.478000000000000e+003	3.477597e-002
1.479000000000000e+003	-3.807783e-003
1.480000000000000e+003	-4.197462e-001
1.481000000000000e+003	2.016673e-001
1.482000000000000e+003	1.746941e-001
1.483000000000000e+003	-1.168163e-001
1.484000000000000e+003	-1.116958e-001
1.485000000000000e+003	6.611991e-002
1.486000000000000e+003	-5.343959e-001
1.487000000000000e+003	3.299737e-002
1.488000000000000e+003	-3.469040e-001
1.489000000000000e+003	3.583150e-001
1.490000000000000e+003	4.599397e-001
1.491000000000000e+003	1.939869e-002
1.492000000000000e+003	1.073167e-001
1.493000000000000e+003	3.621426e-001
1.494000000000000e+003	-1.905904e-001
1.495000000000000e+003	2.530930e-001
1.496000000000000e+003	1.125705e-001
1.497000000000000e+003	-2.663729e-001
1.498000000000000e+003	-2.924180e-002
1.499000000000000e+003	6.166589e-001
1.500000000000000e+003	1.843247e-001
